Jacob_1554702526379722	vetting-ingredients	absence-screening	product-only
Eatmancereal_1359182279616106	expects-it-to-be-unpleasant	naming-the-shame,borrowed-authority	celebrity
Eatmancereal_4127362477395042	expects-it-to-be-unpleasant	quantified-outcome,value-arithmetic	product-only
Eatmancereal_1210084391284765	optimising-a-stack	identity-display,absence-screening	athlete
Eatmancereal_1067229659138089	buying-for-someone-else	peer-proof	peer-to-camera
ICONICProtein_1589544069217432	optimising-a-stack	ritual-construction	product-only
CleanSimpleEats_2156510291587975	choosing-a-variant	risk-reversal	product-only
CleanSimpleEats_1024195863646781	restocking	value-arithmetic	product-only
CleanSimpleEats_1780724036696194	routine-as-content	ritual-construction,spectacle-demo	peer-to-camera
CleanSimpleEats_1331181235383075	on-a-protocol	borrowed-authority,quantified-outcome	product-only
Primals_1476055316749356	vetting-ingredients	absence-screening	product-only
Primals_659620069820333	quitting-an-incumbent	quantified-outcome,absence-screening	product-only
Primals_1291399245966362	quitting-an-incumbent	quantified-outcome,absence-screening	product-only
Primals_1342497924071580	optimising-a-stack	identity-display,absence-screening	stranger
IM8Health_1681914176353013	routine-as-content	ritual-construction	peer-to-camera
IM8Health_1729533244899087	routine-as-content	peer-proof	peer-to-camera
IM8Health_1039818038744483	first-time-in-category	spectacle-demo	peer-to-camera
IM8Health_27567103622949183	cant-evaluate-it	peer-proof,origin-transparency	peer-to-camera
IM8Health_2110927179825656	on-a-protocol	identity-display	stranger
Ritual_2734085053651751	choosing-a-variant	borrowed-authority	graphic
Ritual_1719583159370845	unsayable-symptom	naming-the-shame	product-only
Ritual_1312425794005296	cant-evaluate-it	origin-transparency,peer-proof	peer-to-camera
Ritual_1757245766411267	body-changed-overnight	blame-relocation,borrowed-authority	product-only
Ritual_1592496402488461	cant-evaluate-it	origin-transparency	peer-to-camera
Ritual_1064260192976894	unsayable-symptom	naming-the-shame	graphic
Ritual_3907075289435464	life-event	peer-proof	product-only
Ritual_1057468117232195	routine-as-content	ritual-construction	product-only
Lemme_1014062231245608	optimising-a-stack	identity-display	stranger
Lemme_1320179010266601	on-a-protocol	ritual-construction,borrowed-authority	graphic
Lemme_995986596576074	body-changed-overnight	blame-relocation,quantified-outcome	stranger
Lemme_990663920436479	body-changed-overnight	blame-relocation,origin-transparency	product-only
Lemme_1492078312725597	on-a-protocol	quantified-outcome	product-only
LlamaNaturals_1804207200755900	buying-for-someone-else	absence-screening,naming-the-shame	product-only
LlamaNaturals_995233603539661	vetting-ingredients	naming-the-shame,origin-transparency	peer-to-camera
LlamaNaturals_1592007035644188	vetting-ingredients	naming-the-shame,origin-transparency	peer-to-camera
LlamaNaturals_1848129153232416	vetting-ingredients	origin-transparency,naming-the-shame	peer-to-camera
GoldenChild_1040900755485912	buying-for-someone-else	quantified-outcome	product-only
GoldenChild_936946799175018	buying-for-someone-else	identity-display	product-only
GFUEL_1726661235344458	seen-owning-it	identity-display,scarcity-or-apology	graphic
GFUEL_932506516470713	seen-owning-it	identity-display,scarcity-or-apology	graphic
GFUEL_1498154955396509	seen-owning-it	scarcity-or-apology	graphic
GFUEL_998693519574133	seen-owning-it	scarcity-or-apology,identity-display	graphic
HexClad_3893359454131386	seen-owning-it	peer-proof,spectacle-demo	graphic
HexClad_944786898492836	routine-as-content	spectacle-demo,ritual-construction	product-only
HexClad_890830297256350	choosing-a-variant	spectacle-demo,identity-display	product-only
HexClad_1515870830166539	vetting-ingredients	absence-screening,risk-reversal	product-only
HappyMammoth_2469655683538692	body-changed-overnight	quantified-outcome	product-only
HappyMammoth_1316506836957784	body-changed-overnight	peer-proof,quantified-outcome	peer-to-camera
HappyMammoth_1745951516432136	unsayable-symptom	blame-relocation,naming-the-shame	product-only
HappyMammoth_2113415049210936	rules-stopped-working	quantified-outcome,blame-relocation	product-only
OPositiv_1457379542281239	unsayable-symptom	peer-proof,naming-the-shame	product-only
OPositiv_969281756030018	unsayable-symptom	naming-the-shame	graphic
OPositiv_915280991533443	rules-stopped-working	peer-proof,blame-relocation	product-only
OPositiv_1331088512294692	unsayable-symptom	naming-the-shame,peer-proof	product-only
HappyMammothUS_1496080248379804	rules-stopped-working	blame-relocation,peer-proof	stranger
HappyMammothUS_1037849612531645	body-changed-overnight	quantified-outcome	product-only
HappyMammothUS_842474695379686	rules-stopped-working	blame-relocation	graphic
SpoiledChild_911753811284105	routine-as-content	spectacle-demo	peer-to-camera
SpoiledChild_1474361077440186	cant-evaluate-it	spectacle-demo	graphic
Nood_919259161181651	first-time-in-category	spectacle-demo	peer-to-camera
Nood_1626852345077799	quitting-an-incumbent	identity-display	peer-to-camera
Bushbalm_1776015163843128	life-event	peer-proof	peer-to-camera
Bushbalm_800388963166528	unsayable-symptom	spectacle-demo,naming-the-shame	product-only
Bushbalm_2061308661446219	cant-evaluate-it	spectacle-demo	product-only
Ulike_2055331535285726	first-time-in-category	spectacle-demo	peer-to-camera
Ulike_1343374600446812	cant-evaluate-it	peer-proof	product-only
Ulike_1277743277555834	choosing-a-variant	spectacle-demo	peer-to-camera
Ulike_1491312502587179	cant-evaluate-it	borrowed-authority	clinician-figure
DollarShaveClub_4471759286445714	routine-as-content	peer-proof	peer-to-camera
DollarShaveClub_1959767371389190	routine-as-content	identity-display,peer-proof	peer-to-camera
DollarShaveClub_1729752801606627	routine-as-content	spectacle-demo	peer-to-camera
DollarShaveClub_1925852838096937	seen-owning-it	naming-the-shame	peer-to-camera
MANSCAPED_1792304278431660	cant-evaluate-it	spectacle-demo	peer-to-camera
MANSCAPED_1441109098065649	first-time-in-category	spectacle-demo	product-only
MANSCAPED_1579676316864398	choosing-a-variant	identity-display	product-only
MANSCAPED_1588942535937424	routine-as-content	spectacle-demo	peer-to-camera
Billie_923285870789490	cant-evaluate-it	spectacle-demo,borrowed-authority	graphic
Fur_26408003165459752	unsayable-symptom	naming-the-shame,peer-proof	peer-to-camera
Fur_941339714905163	routine-as-content	identity-display	product-only
Fur_1742424550054739	choosing-a-variant	value-arithmetic	product-only
Fur_1978488292770769	vetting-ingredients	borrowed-authority,absence-screening	product-only
PAUME_980532401649912	first-time-in-category	ritual-construction	peer-to-camera
PAUME_27707984035485352	first-time-in-category	ritual-construction	product-only
PAUME_1475413871054035	cant-evaluate-it	spectacle-demo	product-only
PAUME_1649635613003801	body-changed-overnight	peer-proof	product-only
PAUME_1046565457827375	cant-evaluate-it	peer-proof	product-only
PAUME_1002850765889075	body-changed-overnight	peer-proof,quantified-outcome	product-only
PAUME_1360668712913073	body-changed-overnight	naming-the-shame	product-only
EverydayDose_1722152848694387	cant-evaluate-it	borrowed-authority,spectacle-demo	clinician-figure
EverydayDose_27722831187376255	named-hour	spectacle-demo	graphic
EverydayDose_2519452971834605	rules-stopped-working	blame-relocation,spectacle-demo	graphic
EverydayDose_1577534733776178	rules-stopped-working	quantified-outcome,spectacle-demo	graphic
Javvy_982717384414254	cant-evaluate-it	risk-reversal,peer-proof	founder
Javvy_1135049018778977	routine-as-content	peer-proof	peer-to-camera
Javvy_3183865961799840	expects-it-to-be-unpleasant	spectacle-demo,peer-proof	peer-to-camera
Javvy_849266598253990	choosing-a-variant	scarcity-or-apology	product-only
MUDWTR_1026046903592883	vetting-ingredients	origin-transparency	product-only
MUDWTR_1077942694794571	cant-evaluate-it	peer-proof	peer-to-camera
MUDWTR_4581114105546227	expects-it-to-be-unpleasant	spectacle-demo	peer-to-camera
MUDWTR_3336401893207929	cant-evaluate-it	peer-proof	peer-to-camera
MUDWTR_1818954169478318	quitting-an-incumbent	ritual-construction	peer-to-camera
Thesis_1076592378218695	optimising-a-stack	borrowed-authority,peer-proof	peer-to-camera
Thesis_4614105812151664	cant-evaluate-it	borrowed-authority	celebrity
Thesis_1034705875973970	seen-owning-it	peer-proof,identity-display	peer-to-camera
Thesis_1006561445582062	optimising-a-stack	peer-proof	athlete
Thesis_1666623711877332	rules-stopped-working	blame-relocation	graphic
Resilia_842660182244810	cant-evaluate-it	peer-proof	peer-to-camera
Manukora_1565146685351131	optimising-a-stack	spectacle-demo,quantified-outcome	peer-to-camera
Manukora_2081406176085887	vetting-ingredients	origin-transparency,value-arithmetic	product-only
CELSIUS_1615254417055323	choosing-a-variant	spectacle-demo	graphic
CELSIUS_1071389395457856	choosing-a-variant	scarcity-or-apology,quantified-outcome	graphic
POCA_2483304945499032	routine-as-content	ritual-construction	peer-to-camera
POCA_2207078986535054	named-hour	ritual-construction	product-only
POCA_1041160372172584	choosing-a-variant	absence-screening,spectacle-demo	product-only
POCA_1052770904068722	choosing-a-variant	peer-proof	peer-to-camera
MellowSleep_939878658798974	named-hour	naming-the-shame	product-only
MellowSleep_792650403503992	named-hour	naming-the-shame	product-only
MellowSleep_1588044182306706	unsayable-symptom	naming-the-shame	product-only
MellowSleep_1637063207436287	routine-as-content	spectacle-demo	product-only
Olaplex_2043305003282335	rules-stopped-working	spectacle-demo,quantified-outcome	product-only
Olaplex_2175827373208474	choosing-a-variant	spectacle-demo,borrowed-authority	stranger
Olaplex_1429582502314814	cant-evaluate-it	spectacle-demo,quantified-outcome	peer-to-camera
Olaplex_2147650566078711	choosing-a-variant	quantified-outcome,spectacle-demo	product-only
Prose_28277086951909684	choosing-a-variant	identity-display	peer-to-camera
Prose_1039650742198068	quitting-an-incumbent	peer-proof	product-only
Prose_1436565468288748	rules-stopped-working	naming-the-shame,peer-proof	peer-to-camera
Prose_1056789800380922	waiting-for-the-price	value-arithmetic,origin-transparency	product-only
Prose_1729718161647799	cant-evaluate-it	origin-transparency	graphic
HighlandHaircare_1034200509203609	routine-as-content	identity-display	peer-to-camera
HighlandHaircare_3858297000978850	cant-evaluate-it	peer-proof,borrowed-authority	peer-to-camera
HighlandHaircare_1618322143196873	choosing-a-variant	identity-display	stranger
HighlandHaircare_1062874806214588	quitting-an-incumbent	peer-proof	peer-to-camera
HighlandHaircare_1555835489342874	routine-as-content	ritual-construction	peer-to-camera
HighlandHaircare_1467033108519120	routine-as-content	identity-display	peer-to-camera
HighlandHaircare_1762524221729359	waiting-for-the-price	value-arithmetic,ritual-construction	product-only
ROZ_1237317495231503	cant-evaluate-it	identity-display	stranger
ROZ_932707672958377	unsayable-symptom	naming-the-shame	product-only
ROZ_2029326677650348	cant-evaluate-it	ritual-construction	stranger
ROZ_4304309226505368	unsayable-symptom	spectacle-demo	peer-to-camera
ROZ_1666710478104813	cant-evaluate-it	quantified-outcome,spectacle-demo	stranger
ROZ_941018805337573	cant-evaluate-it	borrowed-authority,peer-proof	product-only
ColorWow_28217102881236028	restocking	peer-proof	peer-to-camera
ColorWow_2794897027554525	rules-stopped-working	spectacle-demo,borrowed-authority	stranger
ColorWow_1705490660512401	cant-evaluate-it	spectacle-demo	stranger
ColorWow_1630364628647388	choosing-a-variant	identity-display	product-only
amika_3443658489149671	routine-as-content	identity-display	peer-to-camera
amika_1440665947898503	seen-owning-it	identity-display	stranger
amika_1046132031494397	routine-as-content	spectacle-demo	peer-to-camera
amika_1328232722854030	routine-as-content	spectacle-demo	peer-to-camera
Verb_1026134656632104	restocking	value-arithmetic	product-only
Verb_1572446857570317	rules-stopped-working	spectacle-demo	product-only
Verb_1628236479304034	named-hour	ritual-construction	peer-to-camera
Verb_2092863191576323	choosing-a-variant	identity-display	product-only
Oribe_1409566844536462	restocking	value-arithmetic	product-only
Oribe_945270721361893	seen-owning-it	identity-display	product-only
Oribe_1701640731154434	seen-owning-it	identity-display	product-only
Oribe_1041316578842451	seen-owning-it	identity-display	product-only
RandCo_999153352956926	routine-as-content	identity-display	peer-to-camera
RandCo_4477601549179838	routine-as-content	identity-display	peer-to-camera
RandCo_2230695971118124	choosing-a-variant	peer-proof	peer-to-camera
RandCo_1035159532547000	seen-owning-it	identity-display	stranger
Hairstory_3480516878778614	cant-evaluate-it	peer-proof	peer-to-camera
Hairstory_1698057161485272	cant-evaluate-it	spectacle-demo,peer-proof	peer-to-camera
Hairstory_2447076472445358	routine-as-content	spectacle-demo	product-only
Hairstory_885129197417846	quitting-an-incumbent	identity-display,naming-the-shame	peer-to-camera
UppercutDeluxe_2448136279017686	cant-evaluate-it	borrowed-authority,peer-proof	stranger
UppercutDeluxe_1328631535762506	choosing-a-variant	identity-display,spectacle-demo	product-only
GoodDyeYoung_1392590132933387	cant-evaluate-it	peer-proof,spectacle-demo	peer-to-camera
GoodDyeYoung_3606738909493263	routine-as-content	spectacle-demo	product-only
GoodDyeYoung_1456456683204045	seen-owning-it	identity-display	peer-to-camera
GoodDyeYoung_1599996991517191	first-time-in-category	risk-reversal,value-arithmetic	peer-to-camera
Kitsch_1937048156955290	seen-owning-it	scarcity-or-apology,identity-display	graphic
Kitsch_1765399877772175	seen-owning-it	peer-proof,identity-display	peer-to-camera
Kitsch_3150647385135641	choosing-a-variant	spectacle-demo	peer-to-camera
Kitsch_859681367197419	life-event	ritual-construction,spectacle-demo	product-only
Kitsch_1381204273912773	waiting-for-the-price	value-arithmetic,scarcity-or-apology	peer-to-camera
Nello_2712024412511846	choosing-a-variant	retail-verification,ritual-construction	graphic
MarsMen_2456443038126731	rules-stopped-working	blame-relocation	stranger
MarsMen_2309392612886853	rules-stopped-working	naming-the-shame,blame-relocation	peer-to-camera
MarsMen_3933899666745595	on-a-protocol	peer-proof,risk-reversal	peer-to-camera
MarsMen_4346961805560594	on-a-protocol	peer-proof,risk-reversal	peer-to-camera
PrimalViking_1483491236705762	rules-stopped-working	blame-relocation,quantified-outcome	product-only
PrimalViking_998578036069639	vetting-ingredients	origin-transparency,spectacle-demo	graphic
PrimalViking_2193989484708316	cant-evaluate-it	peer-proof,identity-display	peer-to-camera
PrimalViking_1535499368004543	buying-for-someone-else	quantified-outcome,naming-the-shame	product-only
NorseOrganics_1145261847798345	cant-evaluate-it	spectacle-demo	product-only
NorseOrganics_4313477645537436	waiting-for-the-price	scarcity-or-apology	product-only
MARO_2003132790408905	quitting-an-incumbent	spectacle-demo	product-only
MARO_1009825811543746	quitting-an-incumbent	spectacle-demo,naming-the-shame	graphic
MARO_1056533026946790	cant-evaluate-it	peer-proof,retail-verification	stranger
MARO_950311797841871	choosing-a-variant	scarcity-or-apology	product-only
HollowSocks_1390673019547922	choosing-a-variant	identity-display	product-only
HollowSocks_2385671328623663	cant-evaluate-it	risk-reversal,origin-transparency	product-only
HollowSocks_1009323701925376	waiting-for-the-price	value-arithmetic	product-only
HollowSocks_1422973173117626	rules-stopped-working	blame-relocation	peer-to-camera
NeroClothing_1374326504438972	quitting-an-incumbent	scarcity-or-apology,absence-screening	graphic
NeroClothing_924156763324539	choosing-a-variant	identity-display	athlete
NeroClothing_1616236739666958	waiting-for-the-price	scarcity-or-apology,value-arithmetic	product-only
StarsHoney_2052422828680715	cant-evaluate-it	peer-proof	peer-to-camera
StarsHoney_2163109001191889	on-a-protocol	absence-screening,quantified-outcome	product-only
StarsHoney_25601702736194527	expects-it-to-be-unpleasant	absence-screening,spectacle-demo	product-only
StarsHoney_990564327095652	expects-it-to-be-unpleasant	peer-proof,spectacle-demo	peer-to-camera
IndustryOfAllNations_1581515996269706	vetting-ingredients	origin-transparency	stranger
IndustryOfAllNations_1377893904167631	cant-evaluate-it	origin-transparency,spectacle-demo	product-only
IndustryOfAllNations_966804279402915	cant-evaluate-it	origin-transparency	stranger
IndustryOfAllNations_1258230252864003	cant-evaluate-it	origin-transparency	stranger
IndustryOfAllNations_1733183484791829	vetting-ingredients	origin-transparency,absence-screening	product-only
IndustryOfAllNations_2504209993360153	vetting-ingredients	absence-screening	product-only
MotherFFoods_1332377438491623	routine-as-content	peer-proof	peer-to-camera
MotherFFoods_1748016386533863	named-hour	naming-the-shame	peer-to-camera
MotherFFoods_2109217113805212	cant-evaluate-it	identity-display	product-only
MotherFFoods_2200961270755126	named-hour	peer-proof	peer-to-camera
MotherFFoods_2305710236913609	on-a-protocol	peer-proof	peer-to-camera
MotherFFoods_2080967466176808	named-hour	ritual-construction	peer-to-camera
MotherFFoods_1917351788955518	restocking	value-arithmetic	product-only
MotherFFoods_1389381893102445	routine-as-content	peer-proof	peer-to-camera
rhode_1729041028419612	cant-evaluate-it	spectacle-demo	product-only
rhode_3731914990293428	seen-owning-it	identity-display	graphic
rhode_1731323641247903	choosing-a-variant	spectacle-demo	graphic
rhode_2152049565656071	routine-as-content	identity-display	product-only
rhode_1357629483111440	choosing-a-variant	spectacle-demo	graphic
TheOrdinary_1736761587250312	cant-evaluate-it	peer-proof	product-only
TheOrdinary_4009389726021423	waiting-for-the-price	value-arithmetic	product-only
TheOrdinary_1402242365214334	unsayable-symptom	naming-the-shame,quantified-outcome	product-only
TheOrdinary_2388100861595641	unsayable-symptom	blame-relocation	graphic
TheOrdinary_934565256352339	cant-evaluate-it	peer-proof	peer-to-camera
WonderValley_2454078785043466	seen-owning-it	peer-proof,identity-display	product-only
WonderValley_1502675654673366	seen-owning-it	peer-proof,identity-display	product-only
WonderValley_2057817624806926	routine-as-content	ritual-construction	stranger
WonderValley_988647993781147	choosing-a-variant	scarcity-or-apology	product-only
FurtunaSkin_1409735477736282	routine-as-content	identity-display	peer-to-camera
FurtunaSkin_1685569025850649	cant-evaluate-it	origin-transparency	stranger
FurtunaSkin_1661305682366623	cant-evaluate-it	peer-proof	stranger
FurtunaSkin_2235621127171052	body-changed-overnight	quantified-outcome,absence-screening	product-only
FurtunaSkin_2264572074338343	body-changed-overnight	quantified-outcome,borrowed-authority	product-only
FurtunaSkin_1768881290962647	choosing-a-variant	peer-proof	peer-to-camera
KylieCosmetics_909351154835959	choosing-a-variant	identity-display	product-only
KylieCosmetics_1098154565937838	choosing-a-variant	borrowed-authority,spectacle-demo	stranger
KylieCosmetics_1577645777096282	cant-evaluate-it	spectacle-demo	graphic
KylieCosmetics_1415935837336610	seen-owning-it	borrowed-authority,identity-display	celebrity
SleepGlow_1655235662229494	cant-evaluate-it	borrowed-authority,peer-proof	product-only
SleepGlow_1068356302212482	body-changed-overnight	blame-relocation	peer-to-camera
DSDurga_3148895191971642	choosing-a-variant	identity-display	product-only
Aroma360_1322478969870620	choosing-a-variant	identity-display	product-only
Aroma360_1493930019436656	seen-owning-it	identity-display	graphic
Aroma360_1635109680925716	routine-as-content	peer-proof	peer-to-camera
Aroma360_1535080664889955	cant-evaluate-it	spectacle-demo	graphic
Gucci_1674894006934810	seen-owning-it	identity-display	product-only
Gucci_1027878380020992	seen-owning-it	identity-display	product-only
Gucci_2929783377370308	seen-owning-it	identity-display	stranger
Gucci_2853908521632396	seen-owning-it	identity-display	product-only
Gucci_27853982044240822	seen-owning-it	identity-display	product-only
Brooklinen_4445129802396520	cant-evaluate-it	identity-display	product-only
Brooklinen_1376709477714904	waiting-for-the-price	value-arithmetic,borrowed-authority	product-only
Brooklinen_878455911515387	choosing-a-variant	value-arithmetic	stranger
Brooklinen_28207526222182706	cant-evaluate-it	borrowed-authority	graphic
BollBranch_1533228215018483	choosing-a-variant	scarcity-or-apology	graphic
BollBranch_1061287906335522	choosing-a-variant	scarcity-or-apology	product-only
BollBranch_1022796810667573	choosing-a-variant	identity-display	product-only
BollBranch_1427253666267969	choosing-a-variant	identity-display,origin-transparency	product-only
BollBranch_1730910388172509	buying-for-someone-else	risk-reversal,identity-display	product-only
Casper_1775078997241181	routine-as-content	ritual-construction	product-only
Casper_1771624527356616	cant-evaluate-it	spectacle-demo	product-only
Casper_1067781559029971	cant-evaluate-it	spectacle-demo,peer-proof	peer-to-camera
Casper_1947881303265600	life-event	peer-proof	peer-to-camera
Saatva_1560763645425565	routine-as-content	identity-display	stranger
Saatva_1418858466793847	seen-owning-it	identity-display	product-only
Saatva_2056535698556761	seen-owning-it	identity-display	peer-to-camera
TheOodie_934493946358787	seen-owning-it	identity-display,scarcity-or-apology	graphic
TheOodie_1454463303394759	seen-owning-it	identity-display	stranger
TheOodie_920954540449037	seen-owning-it	identity-display	graphic
TheOodie_1631792751643320	choosing-a-variant	spectacle-demo	product-only
PotteryBarn_1393659522608711	cant-evaluate-it	retail-verification,peer-proof	peer-to-camera
PotteryBarn_2200733407382966	choosing-a-variant	identity-display	graphic
PotteryBarn_27990223503961947	choosing-a-variant	borrowed-authority,identity-display	graphic
PotteryBarn_2092164741733247	routine-as-content	identity-display	product-only
PotteryBarn_1581758043547111	buying-for-someone-else	identity-display	product-only
Sutera_1022898100504755	routine-as-content	ritual-construction	stranger
DozeBedding_1748568259493169	seen-owning-it	identity-display	stranger
DozeBedding_1070189642103036	routine-as-content	identity-display	stranger
TheNorthFace_1890513131637588	seen-owning-it	identity-display	athlete
TheNorthFace_37738718495715359	choosing-a-variant	identity-display	product-only
TheNorthFace_2243493376400113	choosing-a-variant	identity-display	product-only
TheNorthFace_1349419090499803	choosing-a-variant	identity-display	product-only
TheNorthFace_1490236779070422	choosing-a-variant	identity-display	product-only
TheNorthFace_920683967727161	choosing-a-variant	identity-display	product-only
TheNorthFace_1634936314243976	choosing-a-variant	identity-display	product-only
BlackDiamond_956008330271603	first-time-in-category	ritual-construction,origin-transparency	graphic
BlackDiamond_1279327384126877	first-time-in-category	ritual-construction,origin-transparency	graphic
BlackDiamond_1749563752689319	first-time-in-category	ritual-construction,origin-transparency	graphic
BlackDiamond_1266842835393384	choosing-a-variant	scarcity-or-apology,peer-proof	athlete
Teva_1349673200466877	seen-owning-it	identity-display	product-only
Teva_989079163946735	choosing-a-variant	identity-display	product-only
HoneyStinger_26614087094939370	cant-evaluate-it	borrowed-authority,peer-proof	athlete
Chaco_2446058105890723	seen-owning-it	identity-display,borrowed-authority	product-only
Chaco_1005205255340299	seen-owning-it	identity-display	stranger
Chaco_3261731980668194	choosing-a-variant	identity-display	product-only
Chaco_885997484516868	cant-evaluate-it	origin-transparency,spectacle-demo	product-only
CamelBak_961955593235754	routine-as-content	identity-display	athlete
CamelBak_1001347505781576	choosing-a-variant	identity-display	product-only
CamelBak_2401640866978766	routine-as-content	peer-proof	product-only
CamelBak_1476266214242180	seen-owning-it	identity-display,borrowed-authority	athlete
HonestCompany_1731231674573658	life-event	ritual-construction	peer-to-camera
HonestCompany_4687793994879878	cant-evaluate-it	borrowed-authority	celebrity
HonestCompany_872973182066340	seen-owning-it	scarcity-or-apology,peer-proof	graphic
HonestCompany_2151281142100774	routine-as-content	peer-proof	peer-to-camera
HonestCompany_1016347494563029	buying-for-someone-else	absence-screening	product-only
HonestCompany_1774767913519628	buying-for-someone-else	identity-display	stranger
HonestCompany_1732922044640561	routine-as-content	peer-proof	peer-to-camera
GHIA_2585363448649878	first-time-in-category	risk-reversal,value-arithmetic	product-only
GHIA_2162068331382929	quitting-an-incumbent	peer-proof,borrowed-authority	product-only
GHIA_1496487245094448	choosing-a-variant	ritual-construction	product-only
JavvyProtein_1003879222520938	cant-evaluate-it	spectacle-demo	product-only
JavvyProtein_1568810124796902	optimising-a-stack	quantified-outcome,spectacle-demo	product-only
JavvyProtein_1416914313664326	routine-as-content	peer-proof	peer-to-camera
JavvyProtein_1006155458917850	cant-evaluate-it	spectacle-demo	product-only
JavvyProtein_1987970488546374	routine-as-content	ritual-construction,quantified-outcome	peer-to-camera
ALOHA_1047908924837955	vetting-ingredients	absence-screening,peer-proof	peer-to-camera
ALOHA_1791346781732728	waiting-for-the-price	value-arithmetic,scarcity-or-apology	graphic
ALOHA_1004081799296110	choosing-a-variant	value-arithmetic,risk-reversal	product-only
ALOHA_1057980100120617	expects-it-to-be-unpleasant	absence-screening,peer-proof	product-only
ALOHA_1673447547055901	choosing-a-variant	peer-proof	peer-to-camera
ALOHA_1572528481113319	choosing-a-variant	value-arithmetic,risk-reversal	graphic
ALOHA_1213830511813792	waiting-for-the-price	value-arithmetic	graphic
ALOHA_1057814793341218	vetting-ingredients	quantified-outcome,peer-proof	peer-to-camera
