3.9	The Saturday-Cartoon Rememberer	seen-owning-it	identity-display	product-only	Buying a memory more than a macro; the console and the cereal bowl set the decade.
3.10	The Candy-Bar Benchmarker	expects-it-to-be-unpleasant	quantified-outcome	product-only	Measures it against a candy bar and needs the numbers to survive that comparison.
4.1	The Poolside Snacker	life-event	identity-display	peer-to-camera	Buying a holiday moment; the palm and the sky do more work than the wrapper.
4.2	The Candy-Bar Benchmarker	expects-it-to-be-unpleasant	quantified-outcome	product-only	Measures it against a candy bar and needs the numbers to survive that comparison.
4.3	The Recipe-Hack Follower	routine-as-content	ritual-construction,spectacle-demo	graphic	Wants the product turned into a dish; calling it a cheat code frames cooking as an exploit.
4.4	The New-Format Watcher	choosing-a-variant	scarcity-or-apology	product-only	Follows the brand for launches; NEW on a bare counter is the entire message.
4.5	The In-Store Demonstrator	restocking	retail-verification,peer-proof	peer-to-camera	Filmed in the aisle where she buys it; the shelf behind her is the availability proof.
4.6	The Pickle-Jar Escapee	quitting-an-incumbent	naming-the-shame	graphic	Has a specific undignified habit being gently mocked; the alternative is the sell.
4.7	The Embarrassed Beginner Runner	rules-stopped-working	peer-proof,naming-the-shame	athlete	Sharing her own failures rather than results; the self-deprecation is what makes the endorsement land.
4.8	The Search-Bar Confessor	unsayable-symptom	peer-proof,naming-the-shame	peer-to-camera	Types the question she would not say aloud; the search bar is the format that makes it safe.
4.9	The Clean-Label Bar Scanner	vetting-ingredients	absence-screening,origin-transparency	product-only	Reads organic, vegan and gluten-free as a screening gate before taste is even considered.
4.10	The Variety-Pack Household Buyer	buying-for-someone-else	value-arithmetic	product-only	Buys the mixed box so nobody in the house has to agree on a flavour.
